company_id,company,year,report_period,indicator_id,indicator_name,indicator_standard_name,indicator_value,unit,business_scope,business_type,source_file,source_page,source_chunk_id,source_text,extraction_time,confidence_score,review_status
,众安,2025,2025Q4,A002,投资资产,投资资产,40301.63,百万元,境内保险资金投资资产,,众安在线_2025_Q4_H股_chunks.json,,,"候选3表格中'投资资产总额'2025年12月31日余额为40,301,630千元，即40,301.63百万元。",2026-08-13,0.95,待审核
,众安,2025,2025Q4,A004,未决赔款准备金,未决赔款准备金,,百万元,,,众安在线_2025_Q4_H股_chunks.json,,,,2026-08-13,0,待审核
,众安,2025,2025Q4,A005,未到期责任准备金,未到期责任准备金,,百万元,,,众安在线_2025_Q4_H股_chunks.json,,,,2026-08-13,0,待审核
,平安,2024,2024Q2,F001,净利润,净利润,9954,百万元,财产保险业务,,中国平安_2024_Q2_A股_chunks.json,,,"财产保险业务利源分析表格中，净利润为9,954百万元（2024年上半年）。",2026-08-13,1,待审核
,平安,2024,2024Q2,F002,承保利润,承保利润,3532,百万元,财产保险业务,,中国平安_2024_Q2_A股_chunks.json,,,"表格3 (table_023): 截至6月30日止6个月 (人民币百万元) ... 承保利润 3,532 3,053 15.7",2026-08-13,0.95,待审核
,平安,2024,2024Q2,F003,保险服务收入,保险服务收入,161910,百万元,财产保险业务（平安产险）,,中国平安_2024_Q2_A股_chunks.json,,pingan_2024_q2_a_016,"2024年上半年，平安产险业务保持稳定增长，实现保险服务收入1,619.10亿元，同比增长3.9%。",2026-08-13,95,待审核
,平安,2024,2024Q2,F004,保险服务费用,保险服务费用,153557,百万元,财产保险业务（平安产险）,,中国平安_2024_Q2_A股_chunks.json,,,"表格3 (table_023): 截至6月30日止6个月 (人民币百万元) 2024年 保险服务费用 (153,557)",2026-08-13,95,待审核
,平安,2024,2024Q2,F005,投资收益,投资收益,8586,百万元,财产保险业务,,中国平安_2024_Q2_A股_chunks.json,,,"财产保险业务利源分析表格中，总投资收益(3)为8,586百万元（2024年上半年）。注(3)明确总投资收益包括非银行业务利息收入、投资收益、公允价值变动损益、其他业务收入中的投资性房地产租金收入、投资资产减值损失、卖出回购金融资产款及拆入资金利息支出。",2026-08-13,0.95,待审核
,平安,2024,2024Q2,F006,综合成本率,综合成本率,97.8,%,平安产险（财产保险业务）,,中国平安_2024_Q2_A股_chunks.json,,,"2024年上半年，平安产险业务保持稳定增长，实现保险服务收入1,619.10亿元，同比增长3.9%。平安产险整体综合成本率97.8%，同比优化0.2个百分点。",2026-08-13,0.95,待审核
,平安,2024,2024Q2,F007,综合赔付率,综合赔付率,70.6,%,财产保险业务,,中国平安_2024_Q2_A股_chunks.json,,,表格2 (table_022): 2024年上半年综合赔付率为70.6%,2026-08-13,95,待审核
,平安,2024,2024Q2,F008,综合费用率,综合费用率,27.2,%,财产保险业务,,中国平安_2024_Q2_A股_chunks.json,,,财产保险业务关键指标表格中，综合费用率(²)(%)：2024年27.2，2023年27.4。,2026-08-13,0.95,待审核
,平安,2024,2024Q2,F009,车险综合成本率,车险综合成本率,98.1,%,平安产险（财产保险业务）,车险,中国平安_2024_Q2_A股_chunks.json,,,2024年上半年，平安产险整体综合成本率97.8%，同比优化0.2个百分点，主要受保证保险业务承保损失下降影响；车险综合成本率为98.1%，同比上升1.0个百分点，主要受暴雨等自然灾害同比多发影响。,2026-08-13,95,待审核
,平安,2024,2024Q2,B001,原保险保费收入,原保险保费收入,160397,百万元,财产保险业务,,中国平安_2024_Q2_A股_chunks.json,,,"候选2表格1：截至6月30日止6个月，2024年合计原保险保费收入160,397百万元。",2026-08-13,1,待审核
,平安,2024,2024Q2,B002,车险保费收入,车险保费收入,104824,百万元,平安产险（财产保险业务）,车险,中国平安_2024_Q2_A股_chunks.json,,,"候选2表格1（table_024）：截至2024年6月30日止6个月，车险原保险保费收入104,824（人民币百万元）。",2026-08-13,100,待审核
,平安,2024,2024Q2,B003,非车险保费收入,非车险保费收入,55573,百万元,平安产险（财产保险业务）,非车险,中国平安_2024_Q2_A股_chunks.json,,,"2024年上半年原保险保费收入按险种分析：非机动车辆保险39,717百万元，意外与健康保险15,856百万元，合计55,573百万元（39,717+15,856=55,573）。",2026-08-13,90,待审核
,平安,2024,2024Q2,B005,农业保险保费,农业保险保费,7349,百万元,平安产险,农业险,中国平安_2024_Q2_A股_chunks.json,,pingan_2024_q2_a_022,2024年上半年，平安产险农业保险业务原保险保费收入73.49亿元，同比增长32.9%；农业保险综合成本率95.9%。,2026-08-13,95,待审核
,平安,2024,2024Q2,B006,健康险保费,健康险保费,10090,百万元,平安产险（财产保险业务）,健康险,中国平安_2024_Q2_A股_chunks.json,,,"候选2表格1（table_024）：健康保险原保险保费收入10,090（人民币百万元）",2026-08-13,0.95,待审核
,平安,2024,2024Q2,B011,车险保险服务收入,车险保险服务收入,108390,百万元,平安产险（财产保险业务）,车险,中国平安_2024_Q2_A股_chunks.json,,,"表格1中车险行保险服务收入为108,390（人民币百万元）",2026-08-13,0.95,待审核
,平安,2024,2024Q2,B012,非车保险服务收入,非车保险服务收入,53499,百万元,平安产险（财产保险业务）,非车险,中国平安_2024_Q2_A股_chunks.json,,,"2024年上半年平安产险保险服务收入161,910百万元，其中车险108,390百万元，非机动车辆保险41,399百万元，意外与健康保险12,121百万元。非车保险服务收入=非机动车辆保险+意外与健康保险=41,399+12,121=53,520百万元。",2026-08-13,0.9,待审核
,平安,2024,2024Q2,R001,核心偿付能力充足率,核心偿付能力充足率,181.9,%,平安产险,,中国平安_2024_Q2_A股_chunks.json,,,截至2024年6月30日，平安产险的核心偿付能力充足率、综合偿付能力充足率均显著高于监管要求。表格显示2024年6月30日平安产险核心偿付能力充足率为181.9%。,2026-08-13,95,待审核
,平安,2024,2024Q2,R002,综合偿付能力充足率,综合偿付能力充足率,205.0,%,平安产险,,中国平安_2024_Q2_A股_chunks.json,,,截至2024年6月30日，平安产险综合偿付能力充足率为205.0%（表格数据）。,2026-08-13,0.95,待审核
,平安,2024,2024Q2,A001,总资产,总资产,,百万元,,,中国平安_2024_Q2_A股_chunks.json,,,,2026-08-13,0,待审核
,平安,2024,2024Q2,A002,投资资产,投资资产,,百万元,,,中国平安_2024_Q2_A股_chunks.json,,,,2026-08-13,0,待审核
,平安,2024,2024Q2,A003,保险合同负债,保险合同负债,263209,百万元,财产保险业务（平安产险）,,中国平安_2024_Q2_A股_chunks.json,,,"2024年6月30日，平安产险保险合同负债为263,209百万元（表格table_030）。",2026-08-13,1,待审核
,人保,2024,2024Q2,F001,净利润,净利润,17457,百万元,人保财险,,中国人保_2024_Q2_A股_chunks.json,,,"2024年上半年，人保财险实现保险服务收入2,358.41亿元，同比增长5.1% ；原保险保费收入占财产险市场份额34.0% ，保持行业首位 ；实现承保利润76.20亿元，净利润174.57亿元 ；上半年综合成本率为96.8% 。",2026-08-13,1,待审核
,人保,2024,2024Q2,F002,承保利润,承保利润,7620,百万元,人保财险,,中国人保_2024_Q2_A股_chunks.json,,,2024年上半年，人保财险实现承保利润76.20亿元，同比下降6.0%。,2026-08-13,95,待审核
,人保,2024,2024Q2,F003,保险服务收入,保险服务收入,235841,百万元,人保财险,,中国人保_2024_Q2_A股_chunks.json,,,"2024年上半年，人保财险实现保险服务收入2,358.41亿元，同比增长5.1% ；……下表列明报告期内人保财险的承保利润情况：……保险服务收入 235,841（单位：百万元）",2026-08-13,1,待审核
,人保,2024,2024Q2,F004,保险服务费用,保险服务费用,217380,百万元,人保财险,,中国人保_2024_Q2_A股_chunks.json,,,"2024年上半年，人保财险保险服务费用为217,380百万元（表格table_003）。",2026-08-13,1,待审核
,人保,2024,2024Q2,F005,投资收益,投资收益,,百万元,,,中国人保_2024_Q2_A股_chunks.json,,,,2026-08-13,0,待审核
,人保,2024,2024Q2,F006,综合成本率,综合成本率,96.8,%,人保财险,,中国人保_2024_Q2_A股_chunks.json,,,2024年上半年，人保财险综合成本率96.8% ，同比上升0.4个百分点,2026-08-13,95,待审核
,人保,2024,2024Q2,F007,综合赔付率,综合赔付率,70.7,%,人保财险,,中国人保_2024_Q2_A股_chunks.json,,,"2024年上半年，人保财险实现保险服务收入2,358.41亿元，同比增长5.1% ；原保险保费收入占财产险市场份额34.0% ，保持行业首位 ；实现承保利润76.20亿元，净利润174.57亿元 ；上半年综合成本率为96.8% ，三年平均综合成本率为97.9% ，上半年综合赔付率为70.7% ，三年平均综合赔付率为71.1%。",2026-08-13,0.95,待审核
,人保,2024,2024Q2,F008,综合费用率,综合费用率,25.2,%,机动车辆险,,中国人保_2024_Q2_A股_chunks.json,,人保_2024_q2_a_003,机动车辆险综合费用率25.2%，同比下降1.8个百分点,2026-08-13,0.95,待审核
,人保,2024,2024Q2,F009,车险综合成本率,车险综合成本率,96.4,%,人保财险（机动车辆险）,车险,中国人保_2024_Q2_A股_chunks.json,,,2024年上半年，人保财险综合成本率96.8% ，其中车险综合成本率96.4% ，非车险综合成本率97.3% ；实现承保利润76.20亿元 ；实现净利润174.57亿元。,2026-08-13,100,待审核
,人保,2024,2024Q2,F010,非车险综合成本率,非车险综合成本率,97.3,%,人保财险,非车险,中国人保_2024_Q2_A股_chunks.json,,人保_2024_q2_a_001,2024年上半年，人保财险综合成本率96.8% ，其中车险综合成本率96.4% ，非车险综合成本率97.3%,2026-08-13,1,待审核
,人保,2024,2024Q2,B001,原保险保费收入,原保险保费收入,311996,百万元,人保财险,,中国人保_2024_Q2_A股_chunks.json,,,"2024年上半年，人保财险实现原保险保费收入3,119.96亿元，同比增长3.7%（候选5）。按险种列示的原保险保费收入合计为311,996百万元（候选4）。",2026-08-13,100,待审核
,人保,2024,2024Q2,B002,车险保费收入,车险保费收入,139364,百万元,人保财险,车险,中国人保_2024_Q2_A股_chunks.json,,,"候选2表格：机动车辆险2024年1-6月原保险保费收入139,364百万元",2026-08-13,1,待审核
,人保,2024,2024Q2,B003,非车险保费收入,非车险保费收入,172632,百万元,人保财险,非车险,中国人保_2024_Q2_A股_chunks.json,,人保_2024_q2_a_001,"2024年上半年，人保财险实现原保险保费收入3,119.96亿元，同比增长3.7%，市场份额占财产险市场的34.0%。其中，机动车辆险实现原保险保费收入1,393.64亿元，同比增长2.5%；非车险业务实现原保险保费收入1,726.32亿元，同比增长4.6%。",2026-08-13,100,待审核
,人保,2024,2024Q2,B005,农业保险保费,农业保险保费,45587,百万元,人保财险,农业险,中国人保_2024_Q2_A股_chunks.json,,,"候选2表格：农险原保险保费收入2024年1-6月为45,587百万元。",2026-08-13,100,待审核
,人保,2024,2024Q2,B006,健康险保费,健康险保费,76585,百万元,人保财险（财产保险业务）,健康险,中国人保_2024_Q2_A股_chunks.json,,,"候选4：人保财险按险种列示的原保险保费收入表中，'意外伤害及健康险'2024年1-6月金额为76,585百万元。该指标为财产保险业务口径，且'意外伤害及健康险'包含健康险，符合指标定义。",2026-08-13,0.85,待审核
,人保,2024,2024Q2,B009,市场份额,市场份额,34.0,%,人保财险（财产保险业务）,,中国人保_2024_Q2_A股_chunks.json,,人保_2024_q2_a_001,"2024年上半年，人保财险实现原保险保费收入3,119.96亿元，同比增长3.7% ，市场份额占财产险市场的34.0%。",2026-08-13,95,待审核
,人保,2024,2024Q2,B010,保费增长率,保费增长率,3.7,%,人保财险,,中国人保_2024_Q2_A股_chunks.json,,人保_2024_q2_a_001,"2024年上半年，人保财险实现原保险保费收入3,119.96亿元，同比增长3.7%",2026-08-13,95,待审核
,人保,2024,2024Q2,B011,车险保险服务收入,车险保险服务收入,145157,百万元,人保财险（财产保险业务）,车险,中国人保_2024_Q2_A股_chunks.json,,人保_2024_q2_a_003,"机动车辆险实现保险服务收入1,451.57亿元，同比增长5.3%。",2026-08-13,95,待审核
,人保,2024,2024Q2,B012,非车保险服务收入,非车保险服务收入,,百万元,,非车险,中国人保_2024_Q2_A股_chunks.json,,,,2026-08-13,0,待审核
,人保,2024,2024Q2,R001,核心偿付能力充足率,核心偿付能力充足率,205,%,人保财险,,中国人保_2024_Q2_A股_chunks.json,,,表格7 (table_029): 指标 | 本集团 | 人保财险 | 人保寿险 | 人保健康；核心偿付能力充足率(%) | 210 | 205 | 163 | 156,2026-08-13,0.95,待审核
,人保,2024,2024Q2,R002,综合偿付能力充足率,综合偿付能力充足率,,%,,,中国人保_2024_Q2_A股_chunks.json,,,,2026-08-13,0,待审核
,人保,2024,2024Q2,A001,总资产,总资产,737412,百万元,财产保险（人保财险）,,中国人保_2024_Q2_A股_chunks.json,,,"候选2表格1（table_031）：人保财险总资产737,412百万元",2026-08-13,1,待审核
,人保,2024,2024Q2,A002,投资资产,投资资产,1531827,百万元,集团合并口径,,中国人保_2024_Q2_A股_chunks.json,,,"候选2表格4（table_026）：投资资产 1,531,827 百万元（2024年6月30日）",2026-08-13,0,待审核
,人保,2024,2024Q2,A003,保险合同负债,保险合同负债,323546,百万元,人保财险,,中国人保_2024_Q2_A股_chunks.json,,,"候选2表格2（table_008）：人保财险采用保费分配法计量的保险合同负债(资产)为323,546百万元（2024年6月30日）。",2026-08-13,0.95,待审核
,人保,2024,2024Q2,A004,未决赔款准备金,未决赔款准备金,167682,百万元,人保财险,,中国人保_2024_Q2_A股_chunks.json,,,"2024年6月30日人保财险采用保费分配法计量的保险合同负债情况中，已发生赔款负债为167,682百万元。",2026-08-13,0.9,待审核
,人保,2024,2024Q2,A005,未到期责任准备金,未到期责任准备金,155864,百万元,人保财险,,中国人保_2024_Q2_A股_chunks.json,,,"人保财险采用保费分配法计量的保险合同负债情况表：未到期责任负债2024年6月30日为155,864百万元。",2026-08-13,0.95,待审核
,太保,2024,2024Q4,F001,净利润,净利润,7376,百万元,太保产险,,中国太保_2024_Q4_A股_chunks.json,,taibao_2024_q4_a_008,综合上述原因，2024 年太保产险实现净利润 73.76 亿元，同比增长 12.2%。,2026-08-13,100,待审核
,太保,2024,2024Q4,F002,承保利润,承保利润,2672,百万元,太保产险（财产保险业务）,,中国太保_2024_Q4_A股_chunks.json,,,"表格5 (table_016)中，太保产险利源分析显示：2024年承保利润为2,672百万元。",2026-08-13,1,待审核
,太保,2024,2024Q4,F003,保险服务收入,保险服务收入,191397,百万元,太保产险,,中国太保_2024_Q4_A股_chunks.json,,taibao_2024_q4_a_008,"2024 年，太保产险实现原保险保费收入 2,012.43 亿元，同比增长 6.8%，实现保险服务收入 1,913.97 亿元，同比增长8.1%。",2026-08-13,1,待审核
,太保,2024,2024Q4,F004,保险服务费用,保险服务费用,184658,百万元,太保产险（财产保险业务）,,中国太保_2024_Q4_A股_chunks.json,,taibao_2024_q4_a_008,"保险服务费用。2024 年保险服务费用 1,846.58 亿元，同比增长 8.5%，主要因业务规模增长带来赔付、费用的增长。其中机动车辆保险服务费用1,021.69亿元，同比增长3.9%，非机动车辆保险服务费用 824.89 亿元，同比增长 14.7%。",2026-08-13,100,待审核
,太保,2024,2024Q4,F005,投资收益,投资收益,,百万元,,,中国太保_2024_Q4_A股_chunks.json,,,,2026-08-13,0,待审核
,太保,2024,2024Q4,F006,综合成本率,综合成本率,98.6,%,太保产险,,中国太保_2024_Q4_A股_chunks.json,,,候选1：太保产险承保综合成本率98.6%；候选2：财产险业务承保综合成本率为98.6%；候选3：太保产险承保综合成本率(%) 98.6；候选4：承保综合成本率98.6%,2026-08-13,1,待审核
,太保,2024,2024Q4,F007,综合赔付率,综合赔付率,71.0,%,财产保险业务（太保产险）,,中国太保_2024_Q4_A股_chunks.json,,,财产险业务保持承保盈利，保费收入持续增长。承保综合成本率 98.6%，同比上升 0.9 个百分点。其中，承保综合费用率 27.6%，同比下降 0.9 个百分点；承保综合赔付率 71.0%，同比上升 1.8 个百分点。,2026-08-13,95,待审核
,太保,2024,2024Q4,F008,综合费用率,综合费用率,27.6,%,太保产险,,中国太保_2024_Q4_A股_chunks.json,,taibao_2024_q4_a_003,承保综合成本率 98.6%，同比上升 0.9 个百分点。其中，承保综合费用率 27.6%，同比下降 0.9 个百分点；承保综合赔付率 71.0%，同比上升 1.8 个百分点；,2026-08-13,100,待审核
,太保,2024,2024Q4,F009,车险综合成本率,车险综合成本率,98.2,%,太保产险-机动车辆险,车险,中国太保_2024_Q4_A股_chunks.json,,,"2024 年，车险原保险保费收入1,073.02 亿元，同比增长 3.7%。受大灾等因素影响，车险承保综合成本率 98.2%，同比上升 0.6 个百分点。",2026-08-13,100,待审核
,太保,2024,2024Q4,F010,非车险综合成本率,非车险综合成本率,99.1,%,太保产险（非机动车辆险）,非车险,中国太保_2024_Q4_A股_chunks.json,,taibao_2024_q4_a_008,2024年，非车险原保险保费收入939.41亿元，同比增长 10.7%；由于自然灾害频发等因素，非车险赔付率有所上升，承保综合成本率 99.1%，同比上升 1.4 个百分点。,2026-08-13,95,待审核
,太保,2024,2024Q4,B001,原保险保费收入,原保险保费收入,203541,百万元,财产险业务（太保产险、太平洋安信农险、太保香港）,,中国太保_2024_Q4_A股_chunks.json,,,"财产险业务保持承保盈利，保费收入持续增长：原保险保费收入 2,035.41 亿元，同比增长 6.8%。",2026-08-13,95,待审核
,太保,2024,2024Q4,B002,车险保费收入,车险保费收入,107302,百万元,太保产险（财产保险业务）,车险,中国太保_2024_Q4_A股_chunks.json,,taibao_2024_q4_a_008,"2024 年，车险原保险保费收入1,073.02 亿元，同比增长 3.7%。",2026-08-13,95,待审核
,太保,2024,2024Q4,B003,非车险保费收入,非车险保费收入,93941,百万元,太保产险（财产保险业务）,非车险,中国太保_2024_Q4_A股_chunks.json,,,"太保产险2024年非车险原保险保费收入939.41亿元，同比增长10.7%。表格中非机动车辆险原保险保费收入为93,941百万元。",2026-08-13,100,待审核
,太保,2024,2024Q4,B005,农业保险保费,农业保险保费,19278,百万元,太保产险,农业险,中国太保_2024_Q4_A股_chunks.json,,,2024年，太保产险农业险原保险保费收入192.78亿元，同比增长8.8%。,2026-08-13,95,待审核
,太保,2024,2024Q4,B006,健康险保费,健康险保费,20288,百万元,太保产险,健康险,中国太保_2024_Q4_A股_chunks.json,,taibao_2024_q4_a_008,健康险业务主动融入集团大健康发展战略，持续巩固政保合作平台，构建政策性业务和商业性业务发展并重的格局，加强对大病保险、意外医疗等存量业务的抢抓，加快创新业务市场布局，强化商业健康险的发展动能，同时关注健康险品质管控，优化业务成本。2024 年原保险保费收入202.88 亿，同比增长 16.9%。,2026-08-13,1,待审核
,太保,2024,2024Q4,B007,车险业务占比,车险业务占比,,%,,车险,中国太保_2024_Q4_A股_chunks.json,,,,2026-08-13,0,待审核
,太保,2024,2024Q4,B008,非车险业务占比,非车险业务占比,47.2,%,财产险业务（太保产险）,非车险,中国太保_2024_Q4_A股_chunks.json,,taibao_2024_q4_a_003,"原保险保费收入 2,035.41 亿元，同比增长 6.8%。其中，非车险保费收入同比增长 10.7%，占比达 47.2%，上升 1.6 个百分点",2026-08-13,1,待审核
,太保,2024,2024Q4,B010,保费增长率,保费增长率,6.8,%,财产险业务（太保产险）,,中国太保_2024_Q4_A股_chunks.json,,taibao_2024_q4_a_003,"原保险保费收入 2,035.41 亿元，同比增长 6.8%。",2026-08-13,0.95,待审核
,太保,2024,2024Q4,B011,车险保险服务收入,车险保险服务收入,106329,百万元,太保产险（财产保险业务）,车险,中国太保_2024_Q4_A股_chunks.json,,taibao_2024_q4_a_008,"保险服务收入。2024年保险服务收入1,913.97亿元，同比增长8.1%，主要因整体业务规模增长等影响。其中机动车辆保险服务收入1,063.29亿元，同比增长4.3%，非机动车辆保险服务收入850.68亿元，同比增长13.1%。",2026-08-13,1,待审核
,太保,2024,2024Q4,B012,非车保险服务收入,非车保险服务收入,85068,百万元,太保产险,非车险,中国太保_2024_Q4_A股_chunks.json,,taibao_2024_q4_a_008,"保险服务收入。2024 年保险服务收入 1,913.97 亿元，同比增长 8.1%，主要因整体业务规模增长等影响。其中机动车辆保险服务收入 1,063.29 亿元，同比增长 4.3%，非机动车辆保险服务收入 850.68 亿元，同比增长 13.1%。",2026-08-13,1,待审核
,太保,2024,2024Q4,R001,核心偿付能力充足率,核心偿付能力充足率,183,%,太保产险,,中国太保_2024_Q4_A股_chunks.json,,,表格5 (table_028)中，太保产险核心偿付能力充足率(%)为183,2026-08-13,1,待审核
,太保,2024,2024Q4,R002,综合偿付能力充足率,综合偿付能力充足率,222,%,太保产险,,中国太保_2024_Q4_A股_chunks.json,,,表格5 (table_028)中，太保产险综合偿付能力充足率(%)为222,2026-08-13,1,待审核
,太保,2024,2024Q4,R003,风险综合评级,风险综合评级,,评级,,,中国太保_2024_Q4_A股_chunks.json,,,,2026-08-13,0,待审核
,太保,2024,2024Q4,A001,总资产,总资产,231400,百万元,太保产险（财产保险业务）,,中国太保_2024_Q4_A股_chunks.json,,,"候选2，表格7（table_030）：主要控股、参股公司情况表中，中国太平洋财产保险股份有限公司总资产为231,400百万元。",2026-08-13,0.95,待审核
,太保,2024,2024Q4,A002,投资资产,投资资产,,百万元,,,中国太保_2024_Q4_A股_chunks.json,,,,2026-08-13,0,待审核
,太保,2024,2024Q4,A003,保险合同负债,保险合同负债,,百万元,,,中国太保_2024_Q4_A股_chunks.json,,,,2026-08-13,0,待审核
,太保,2024,2024Q4,A004,未决赔款准备金,未决赔款准备金,105497,百万元,太保产险（财产保险业务）,,中国太保_2024_Q4_A股_chunks.json,,,"表格6 (table_029): 已发生赔款负债 2024年12月31日 105,497 百万元",2026-08-13,0.95,待审核
,太保,2024,2024Q4,A005,未到期责任准备金,未到期责任准备金,,百万元,,,中国太保_2024_Q4_A股_chunks.json,,,"候选文本中披露的未到期责任负债为集团合并口径（2024年12月31日余额2,124,017百万元），未找到太保产险单独口径的未到期责任准备金数据。",2026-08-13,0,待审核
,太保,2025,2025Q2,F001,净利润,净利润,5733,百万元,太保产险,,中国太保_2025_Q2_A股_chunks.json,,taibao_2025_q2_a_008,2025年上半年太保产险实现净利润57.33亿元，同比增长19.6%。,2026-08-13,95,待审核
,太保,2025,2025Q2,F002,承保利润,承保利润,3550,百万元,太保产险,,中国太保_2025_Q2_A股_chunks.json,,,"2025年上半年，太保产险实现原保险保费收入 1,127.60 亿元，同比增长 0.9%，保险服务收入 968.31 亿元，同比增长 4.0%。实现承保利润 35.50 亿元，同比增长 30.9%。",2026-08-13,100,待审核
,太保,2025,2025Q2,F003,保险服务收入,保险服务收入,96831,百万元,太保产险,,中国太保_2025_Q2_A股_chunks.json,,,2025年上半年太保产险实现保险服务收入968.31亿元，同比增长4.0%。其中机动车辆保险服务收入539.31亿元，非机动车辆保险服务收入429.00亿元。,2026-08-13,95,待审核
,太保,2025,2025Q2,F004,保险服务费用,保险服务费用,91183,百万元,太保产险,,中国太保_2025_Q2_A股_chunks.json,,taibao_2025_q2_a_008,保险服务费用。2025 年上半年保险服务费用 911.83 亿元，同比增长 3.5%。其中机动车辆保险服务费用 508.36 亿元，同比增长 1.9%；非机动车辆保险服务费用 403.47 亿元，同比增长 5.5%。,2026-08-13,1,待审核
,太保,2025,2025Q2,F005,投资收益,投资收益,,百万元,,,中国太保_2025_Q2_A股_chunks.json,,,,2026-08-13,0,待审核
,太保,2025,2025Q2,F006,综合成本率,综合成本率,96.4,%,财产险业务（含太保产险、太平洋安信农险及太保香港）,,中国太保_2025_Q2_A股_chunks.json,,,业绩概述：财产险业务注6 承保综合成本率为 96.4%，同比下降 0.7 个百分点。,2026-08-13,0.9,待审核
,太保,2025,2025Q2,F007,综合赔付率,综合赔付率,69.5,%,太保产险,,中国太保_2025_Q2_A股_chunks.json,,taibao_2025_q2_a_008,承保综合赔付率 69.5%，同比下降 0.1 个百分点,2026-08-13,95,待审核
,太保,2025,2025Q2,F008,综合费用率,综合费用率,26.8,%,太保产险,,中国太保_2025_Q2_A股_chunks.json,,,"2025年上半年，太保产险实现原保险保费收入1,127.60亿元，同比增长0.9%，保险服务收入968.31亿元，同比增长4.0%。实现承保利润35.50亿元，同比增长30.9%。承保综合成本率96.3%，同比下降0.8个百分点，其中承保综合赔付率69.5%，同比下降0.1个百分点，承保综合费用率26.8%，同比下降0.7个百分点。",2026-08-13,0.95,待审核
,太保,2025,2025Q2,F009,车险综合成本率,车险综合成本率,95.3,%,太保产险-机动车辆险,车险,中国太保_2025_Q2_A股_chunks.json,,taibao_2025_q2_a_008,车险承保综合成本率 95.3%，同比下降 1.8 个百分点。,2026-08-13,0.95,待审核
,太保,2025,2025Q2,F010,非车险综合成本率,非车险综合成本率,97.6,%,太保产险非机动车辆险,非车险,中国太保_2025_Q2_A股_chunks.json,,taibao_2025_q2_a_008,非车险整体承保综合成本率 97.6%，同比上升 0.4 个百分点，剔除个人信用保证保险业务影响后，非车险承保综合成本率94.8%，同比下降2.3个百分点。,2026-08-13,0.95,待审核
,太保,2025,2025Q2,B001,原保险保费收入,原保险保费收入,114186,百万元,财产保险业务（太保产险、太平洋安信农险、太保香港）,,中国太保_2025_Q2_A股_chunks.json,,,"原保险保费收入 1,141.86 亿元，同比增长 0.9%（候选4，财产险业务口径）",2026-08-13,95,待审核
,太保,2025,2025Q2,B002,车险保费收入,车险保费收入,53606,百万元,太保产险,车险,中国太保_2025_Q2_A股_chunks.json,,taibao_2025_q2_a_008,2025年上半年，车险原保险保费收入536.06亿元，同比增长2.8%,2026-08-13,100,待审核
,太保,2025,2025Q2,B003,非车险保费收入,非车险保费收入,59154,百万元,太保产险,非车险,中国太保_2025_Q2_A股_chunks.json,,,"2025年上半年，非车险原保险保费收入591.54亿元，同比下降0.8%。表格1中非机动车辆险原保险保费收入为59,154百万元。",2026-08-13,1,待审核
,太保,2025,2025Q2,B005,农业保险保费,农业保险保费,14293,百万元,太保产险,农业险,中国太保_2025_Q2_A股_chunks.json,,,"2025年上半年原保险保费收入142.93亿元，同比增长4.7%（表格1中农业险原保险保费收入14,293百万元）",2026-08-13,0.95,待审核
,太保,2025,2025Q2,B006,健康险保费,健康险保费,15519,百万元,太保产险,健康险,中国太保_2025_Q2_A股_chunks.json,,,"2025年上半年，健康险业务原保险保费收入155.19亿元，同比下降3.8%（候选1正文）；表格1中健康险原保险保费收入15,519百万元（候选1表格1）。",2026-08-13,100,待审核
,太保,2025,2025Q2,B007,车险业务占比,车险业务占比,47.54,%,太保产险,车险,中国太保_2025_Q2_A股_chunks.json,,,"2025年上半年太保产险原保险保费收入1,127.60亿元，其中机动车辆险原保险保费收入536.06亿元。车险业务占比 = 536.06 / 1,127.60 × 100% = 47.54%。",2026-08-13,0.95,待审核
,太保,2025,2025Q2,B011,车险保险服务收入,车险保险服务收入,53931,百万元,太保产险（财产保险业务）,车险,中国太保_2025_Q2_A股_chunks.json,,,"2025年上半年保险服务收入968.31亿元，其中机动车辆保险服务收入539.31亿元（表格6：机动车辆险保险服务收入53,931百万元）。",2026-08-13,1,待审核
,太保,2025,2025Q2,B012,非车保险服务收入,非车保险服务收入,42900,百万元,太保产险,非车险,中国太保_2025_Q2_A股_chunks.json,,taibao_2025_q2_a_008,保险服务收入。2025 年上半年保险服务收入 968.31 亿元，同比增长 4.0%，高于保费收入增速。其中机动车辆保险服务收入 539.31 亿元，同比增长 3.0%，非机动车辆保险服务收入 429.00 亿元，同比增长 5.4%。,2026-08-13,100,待审核
,太保,2025,2025Q2,R001,核心偿付能力充足率,核心偿付能力充足率,196,%,太保产险,,中国太保_2025_Q2_A股_chunks.json,,,表格1 (table_022)中，太保产险2025年6月30日核心偿付能力充足率(%)为196。,2026-08-13,1,待审核
,太保,2025,2025Q2,R002,综合偿付能力充足率,综合偿付能力充足率,241,%,太保产险,,中国太保_2025_Q2_A股_chunks.json,,,候选2表格1中，太保产险2025年6月30日综合偿付能力充足率为241%。,2026-08-13,1,待审核
,太保,2025,2025Q2,A001,总资产,总资产,244389,百万元,太保产险,,中国太保_2025_Q2_A股_chunks.json,,,"候选2表格3（table_024）中，中国太平洋财产保险股份有限公司（太保产险）的总资产为244,389百万元。",2026-08-13,1,待审核
